2016-11-09, 22:36:00, 298, 20Q 58ms 53E 0T 38ms 21max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-18, 22:24:00, 340, 20Q 98ms 50E 0T 54ms 43max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 22:25:00, 245, 20Q 42ms 50E 0T 39ms 26max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 22:26:01, 182, 20Q 58ms 50E 0T 30ms 20max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 22:27:00, 279, 20Q 54ms 50E 0T 37ms 24max, 0, 4, 59, SRV-WEB21, v3, v1
2016-11-18, 22:28:00, 177, 20Q 45ms 50E 0T 26ms 14max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 22:29:00, 223, 20Q 31ms 50E 0T 20ms 11max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-18, 22:30:00, 213, 20Q 61ms 50E 0T 30ms 16max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:31:00, 208, 20Q 41ms 50E 0T 29ms 15max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:32:00, 218, 19Q 62ms 50E 0T 37ms 21max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 22:36:01, 278, 20Q 95ms 50E 0T 71ms 38max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:37:00, 178, 20Q 41ms 50E 0T 27ms 15max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 22:38:00, 160, 19Q 33ms 50E 0T 26ms 14max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:40:00, 249, 20Q 66ms 50E 0T 40ms 32max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 22:41:00, 230, 20Q 36ms 50E 0T 22ms 12max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 22:42:00, 265, 20Q 43ms 50E 0T 29ms 16max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:43:00, 184, 20Q 36ms 50E 0T 25ms 13max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 22:44:00, 254, 20Q 108ms 50E 0T 62ms 41max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 22:45:00, 222, 20Q 35ms 50E 0T 41ms 23max, 0, 4, 59, SRV-WEB21, v3, v1
2016-11-18, 22:46:00, 256, 20Q 72ms 50E 0T 92ms 84max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 22:47:00, 200, 20Q 46ms 50E 0T 25ms 14max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 22:48:00, 284, 20Q 38ms 50E 0T 32ms 22max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 22:49:00, 244, 20Q 84ms 50E 0T 25ms 14max, 0, 4, 59, SRV-WEB21, v3, v1
2016-11-18, 22:50:00, 193, 20Q 52ms 50E 0T 27ms 15max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:51:00, 185, 20Q 43ms 50E 0T 24ms 12max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:52:00, 261, 20Q 80ms 50E 0T 30ms 16max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 22:53:00, 295, 20Q 123ms 50E 0T 70ms 36max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 22:54:00, 311, 20Q 113ms 50E 0T 28ms 15max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 22:56:00, 245, 20Q 60ms 50E 0T 32ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 22:57:00, 182, 20Q 40ms 50E 0T 32ms 19max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 22:58:00, 206, 20Q 40ms 50E 0T 19ms 11max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-18, 22:59:00, 190, 20Q 62ms 50E 0T 44ms 33max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:00:00, 500, 20Q 50ms 50E 0T 30ms 17max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-18, 23:01:00, 177, 20Q 51ms 50E 0T 29ms 16max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:02:00, 416, 20Q 88ms 50E 0T 72ms 59max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:03:00, 237, 20Q 86ms 50E 0T 26ms 14max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:04:00, 143, 20Q 37ms 50E 0T 22ms 11max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-18, 23:05:00, 233, 20Q 41ms 50E 0T 25ms 13max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:06:00, 192, 20Q 72ms 50E 0T 27ms 15max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-18, 23:07:01, 233, 20Q 83ms 50E 0T 20ms 11max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:08:00, 248, 20Q 51ms 50E 0T 23ms 12max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-18, 23:09:00, 348, 20Q 123ms 50E 0T 63ms 41max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:10:00, 185, 20Q 55ms 50E 0T 25ms 13max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:11:01, 171, 20Q 36ms 50E 0T 25ms 13max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:12:00, 312, 20Q 50ms 50E 0T 34ms 22max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:13:00, 169, 19Q 36ms 50E 0T 32ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:14:00, 161, 19Q 29ms 50E 0T 21ms 12max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:15:01, 201, 20Q 57ms 50E 0T 22ms 12max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-18, 23:16:00, 214, 20Q 37ms 50E 0T 23ms 12max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-18, 23:17:00, 619, 20Q 44ms 50E 0T 473ms 454max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:18:00, 264, 20Q 56ms 50E 0T 39ms 21max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-18, 23:19:01, 216, 20Q 37ms 50E 0T 25ms 13max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-18, 23:20:00, 141, 20Q 26ms 50E 0T 16ms 8max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-18, 23:21:00, 186, 20Q 49ms 50E 0T 29ms 17max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:22:01, 163, 20Q 28ms 50E 0T 23ms 13max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:23:00, 302, 20Q 34ms 50E 0T 23ms 14max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:24:00, 253, 20Q 58ms 50E 0T 29ms 15max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-18, 23:25:00, 321, 20Q 23ms 50E 0T 17ms 9max, 0, 4, 59, SRV-WEB14, v3, v1
2016-11-18, 23:26:00, 195, 19Q 37ms 50E 0T 26ms 14max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:27:00, 207, 20Q 34ms 50E 0T 22ms 13max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-18, 23:28:00, 174, 20Q 43ms 50E 0T 30ms 17max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:29:00, 291, 20Q 35ms 50E 0T 30ms 17max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-18, 23:30:00, 189, 20Q 39ms 50E 0T 22ms 13max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:31:00, 194, 20Q 22ms 50E 0T 22ms 11max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:32:00, 248, 20Q 101ms 50E 0T 16ms 8max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:33:01, 304, 20Q 153ms 50E 0T 19ms 11max, 0, 1, 59, SRV-WEB13, v3, v1
2016-11-18, 23:34:00, 308, 20Q 41ms 50E 0T 23ms 12max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:36:00, 174, 20Q 24ms 50E 0T 20ms 11max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:37:00, 179, 20Q 41ms 50E 0T 22ms 11max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:38:00, 232, 20Q 79ms 50E 0T 76ms 54max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:39:00, 215, 20Q 46ms 50E 0T 38ms 21max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:40:00, 199, 20Q 55ms 50E 0T 16ms 8max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-18, 23:41:00, 169, 19Q 38ms 50E 0T 31ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:42:00, 156, 20Q 51ms 50E 0T 24ms 12max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:43:00, 413, 20Q 154ms 50E 0T 79ms 60max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:45:01, 196, 20Q 56ms 50E 0T 29ms 16max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-18, 23:46:00, 351, 20Q 33ms 50E 0T 18ms 9max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-18, 23:47:01, 260, 20Q 81ms 50E 0T 31ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:48:01, 202, 20Q 36ms 50E 0T 29ms 15max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:49:00, 212, 20Q 40ms 50E 0T 24ms 12max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:50:00, 188, 20Q 41ms 50E 0T 27ms 14max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-18, 23:51:00, 189, 20Q 41ms 50E 0T 23ms 12max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:52:01, 224, 19Q 44ms 50E 0T 41ms 27max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:53:01, 248, 20Q 85ms 50E 0T 25ms 13max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:55:00, 244, 20Q 60ms 50E 0T 22ms 11max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-18, 23:56:00, 219, 19Q 36ms 50E 0T 32ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-18, 23:57:00, 288, 20Q 59ms 50E 0T 33ms 18max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-18, 23:58:00, 298, 20Q 77ms 50E 0T 61ms 32max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-18, 23:59:01, 190, 20Q 26ms 50E 0T 16ms 8max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:00:00, 241, 20Q 45ms 50E 0T 32ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:01:00, 187, 20Q 37ms 50E 0T 18ms 9max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:02:00, 303, 20Q 162ms 50E 0T 26ms 14max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 00:03:00, 204, 20Q 43ms 50E 0T 30ms 16max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:05:00, 351, 20Q 65ms 50E 0T 30ms 16max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 00:06:00, 214, 20Q 29ms 50E 0T 20ms 10max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:07:00, 329, 20Q 92ms 50E 0T 75ms 65max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:09:00, 224, 20Q 51ms 50E 0T 27ms 17max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:10:00, 116, 19Q 18ms 50E 0T 26ms 13max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-19, 00:11:01, 180, 20Q 36ms 50E 0T 28ms 16max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:13:00, 285, 20Q 80ms 50E 0T 65ms 44max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 00:14:01, 220, 20Q 37ms 50E 0T 22ms 11max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:16:00, 330, 20Q 81ms 50E 0T 31ms 18max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 00:17:00, 816, 20Q 182ms 50E 0T 582ms 495max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:21:00, 257, 19Q 25ms 50E 0T 30ms 18max, 0, 6, 59, SRV-WEB13, v3, v1
2016-11-19, 00:22:01, 251, 20Q 49ms 50E 0T 52ms 41max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:23:00, 301, 20Q 96ms 50E 0T 51ms 40max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 00:24:00, 196, 20Q 51ms 50E 0T 42ms 22max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:25:00, 190, 20Q 38ms 50E 0T 23ms 12max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 00:27:00, 186, 20Q 38ms 50E 0T 31ms 16max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:28:00, 264, 20Q 75ms 50E 0T 22ms 13max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 00:29:00, 185, 20Q 29ms 50E 0T 29ms 19max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:30:00, 348, 20Q 75ms 50E 0T 40ms 21max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:31:01, 243, 20Q 47ms 50E 0T 41ms 22max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-19, 00:32:00, 235, 20Q 63ms 50E 0T 25ms 14max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:33:00, 246, 20Q 35ms 50E 0T 51ms 40max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:34:00, 188, 20Q 43ms 50E 0T 23ms 12max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:35:01, 240, 20Q 51ms 50E 0T 32ms 17max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 00:36:00, 206, 19Q 62ms 50E 0T 31ms 16max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 00:37:00, 194, 20Q 45ms 50E 0T 29ms 16max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 00:38:00, 373, 20Q 64ms 50E 0T 32ms 24max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:39:00, 225, 19Q 41ms 50E 0T 24ms 13max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:40:00, 215, 19Q 34ms 50E 0T 30ms 16max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 00:41:00, 303, 20Q 149ms 50E 0T 71ms 38max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 00:43:00, 196, 19Q 22ms 50E 0T 30ms 21max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 00:44:00, 317, 20Q 107ms 50E 0T 98ms 88max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:45:01, 195, 20Q 28ms 50E 0T 21ms 12max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 00:46:00, 227, 20Q 41ms 50E 0T 29ms 15max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:47:00, 323, 20Q 95ms 50E 0T 27ms 17max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:48:00, 208, 20Q 56ms 50E 0T 66ms 43max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-19, 00:49:01, 204, 20Q 41ms 50E 0T 30ms 15max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 00:50:00, 341, 20Q 64ms 50E 0T 74ms 41max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 00:51:00, 181, 20Q 25ms 50E 0T 24ms 14max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:52:00, 176, 19Q 23ms 50E 0T 19ms 10max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 00:53:00, 229, 20Q 73ms 50E 0T 39ms 20max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 00:55:00, 232, 20Q 34ms 50E 0T 26ms 13max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 00:56:00, 272, 20Q 78ms 50E 0T 66ms 50max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 00:57:00, 230, 20Q 43ms 50E 0T 24ms 14max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 00:58:00, 229, 20Q 83ms 50E 0T 69ms 50max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 01:00:00, 217, 20Q 31ms 50E 0T 26ms 14max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 01:01:01, 161, 20Q 35ms 50E 0T 19ms 10max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 01:02:00, 169, 20Q 44ms 50E 0T 26ms 13max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 01:03:00, 175, 20Q 37ms 50E 0T 27ms 14max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 01:04:00, 430, 20Q 42ms 50E 0T 29ms 15max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:08:00, 296, 20Q 76ms 50E 0T 33ms 17max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 01:09:00, 219, 20Q 38ms 50E 0T 17ms 9max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 01:10:00, 185, 19Q 35ms 50E 0T 32ms 19max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 01:11:00, 297, 20Q 119ms 50E 0T 73ms 37max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 01:12:00, 238, 20Q 85ms 50E 0T 75ms 39max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 01:13:00, 175, 20Q 50ms 50E 0T 39ms 24max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-19, 01:14:00, 208, 20Q 42ms 50E 0T 27ms 17max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 01:16:00, 186, 20Q 72ms 50E 0T 31ms 16max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 01:18:01, 296, 20Q 92ms 50E 0T 20ms 10max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:19:01, 339, 20Q 95ms 50E 0T 29ms 20max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 01:20:01, 189, 20Q 38ms 50E 0T 24ms 12max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:21:00, 257, 19Q 41ms 50E 0T 35ms 18max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 01:22:00, 206, 20Q 34ms 50E 0T 31ms 18max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 01:23:00, 272, 20Q 67ms 50E 0T 39ms 23max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:26:00, 145, 20Q 25ms 50E 0T 17ms 9max, 0, 1, 59, SRV-WEB14, v3, v1
2016-11-19, 01:30:00, 295, 20Q 45ms 50E 0T 28ms 16max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 01:32:00, 200, 20Q 26ms 50E 0T 19ms 11max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 01:33:00, 258, 20Q 45ms 50E 0T 32ms 17max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 01:35:00, 271, 20Q 47ms 50E 0T 54ms 38max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 01:37:00, 213, 20Q 33ms 50E 0T 21ms 12max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 01:38:00, 314, 20Q 102ms 50E 0T 79ms 68max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 01:39:01, 263, 20Q 45ms 50E 0T 27ms 15max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 01:40:01, 275, 20Q 50ms 50E 0T 30ms 16max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 01:42:00, 225, 20Q 42ms 50E 0T 35ms 20max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 01:43:00, 199, 20Q 46ms 50E 0T 25ms 14max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 01:44:01, 176, 20Q 23ms 50E 0T 29ms 15max, 0, 1, 59, SRV-WEB21, v3, v1
2016-11-19, 01:45:00, 203, 20Q 62ms 50E 0T 44ms 24max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 01:46:00, 212, 20Q 79ms 50E 0T 84ms 51max, 0, 1, 59, SRV-WEB21, v3, v1
2016-11-19, 01:47:01, 173, 20Q 41ms 50E 0T 17ms 9max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:48:00, 169, 20Q 43ms 50E 0T 32ms 17max, 0, 1, 59, SRV-WEB12, v3, v1
2016-11-19, 01:49:00, 181, 20Q 30ms 50E 0T 24ms 14max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 01:50:00, 286, 20Q 39ms 50E 0T 95ms 82max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 01:51:00, 201, 20Q 21ms 50E 0T 20ms 11max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 01:52:00, 210, 19Q 26ms 50E 0T 30ms 21max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 01:53:00, 209, 20Q 41ms 50E 0T 33ms 19max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 01:54:00, 223, 20Q 58ms 50E 0T 44ms 29max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 01:55:00, 276, 19Q 79ms 50E 0T 88ms 73max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 01:56:00, 284, 20Q 73ms 50E 0T 20ms 11max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 01:57:00, 250, 19Q 43ms 50E 0T 46ms 25max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 01:58:00, 184, 20Q 43ms 50E 0T 26ms 14max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 01:59:01, 213, 20Q 30ms 50E 0T 25ms 13max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 02:00:00, 413, 20Q 195ms 50E 0T 125ms 78max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 02:01:00, 325, 20Q 34ms 50E 0T 18ms 10max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 02:02:00, 220, 20Q 54ms 50E 0T 26ms 13max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 02:04:00, 152, 20Q 32ms 50E 0T 20ms 11max, 0, 1, 59, SRV-WEB21, v3, v1
2016-11-19, 02:05:00, 243, 20Q 39ms 50E 0T 38ms 19max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 02:06:00, 285, 20Q 83ms 50E 0T 26ms 14max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 02:07:00, 219, 20Q 36ms 50E 0T 51ms 35max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 02:08:00, 175, 19Q 20ms 50E 0T 24ms 12max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 02:09:01, 284, 20Q 50ms 50E 0T 36ms 23max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 02:10:00, 296, 20Q 74ms 50E 0T 25ms 14max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 02:11:00, 157, 20Q 46ms 50E 0T 28ms 14max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:12:00, 240, 20Q 51ms 50E 0T 33ms 20max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 02:14:00, 249, 20Q 55ms 50E 0T 47ms 25max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 02:15:00, 309, 20Q 79ms 50E 0T 69ms 40max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 02:16:01, 378, 20Q 158ms 50E 0T 105ms 68max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 02:17:00, 2379, 20Q 141ms 50E 0T 2110ms 2027max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 02:18:00, 176, 20Q 50ms 50E 0T 22ms 12max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 02:19:00, 207, 20Q 40ms 50E 0T 28ms 14max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 02:20:00, 207, 20Q 26ms 50E 0T 22ms 12max, 0, 2, 59, SRV-WEB13, v3, v1
2016-11-19, 02:21:00, 217, 20Q 27ms 50E 0T 23ms 13max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 02:24:00, 150, 20Q 45ms 50E 0T 26ms 14max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:26:00, 246, 20Q 72ms 50E 0T 17ms 9max, 0, 2, 59, SRV-WEB14, v3, v1
2016-11-19, 02:27:00, 249, 20Q 55ms 50E 0T 20ms 11max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 02:29:00, 170, 20Q 45ms 50E 0T 30ms 17max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:31:00, 305, 20Q 45ms 50E 0T 35ms 18max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 02:32:00, 185, 20Q 56ms 50E 0T 25ms 13max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:33:00, 297, 20Q 123ms 50E 0T 74ms 40max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 02:34:00, 194, 20Q 42ms 50E 0T 28ms 15max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:35:01, 287, 20Q 52ms 50E 0T 27ms 15max, 0, 3, 59, SRV-WEB13, v3, v1
2016-11-19, 02:36:00, 207, 20Q 47ms 50E 0T 51ms 37max, 0, 1, 59, SRV-WEB11, v3, v1
2016-11-19, 02:37:00, 258, 20Q 49ms 50E 0T 31ms 17max, 0, 3, 59, SRV-WEB12, v3, v1
2016-11-19, 02:38:00, 239, 20Q 49ms 50E 0T 24ms 14max, 0, 3, 59, SRV-WEB14, v3, v1
2016-11-19, 02:39:00, 260, 20Q 69ms 50E 0T 47ms 33max, 0, 2, 59, SRV-WEB12, v3, v1
2016-11-19, 02:40:00, 217, 20Q 27ms 50E 0T 18ms 9max, 0, 2, 59, SRV-WEB21, v3, v1
2016-11-19, 02:42:00, 240, 20Q 109ms 50E 0T 72ms 39max, 0, 2, 59, SRV-WEB11, v3, v1
2016-11-19, 02:44:00, 220, 20Q 36ms 50E 0T 34ms 22max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 02:45:00, 348, 20Q 81ms 50E 0T 67ms 58max, 0, 3, 59, SRV-WEB21, v3, v1
2016-11-19, 02:46:00, 296, 20Q 48ms 50E 0T 34ms 21max, 0, 3, 59, SRV-WEB13, v3, v1
